subjID	opt1hprob	opt2hprob	opt1hval	opt1lval	opt2hval	opt2lval	choice
3	0.8	0.7	19	-35	22	1	2
3	0.5	0.6	-32	-50	-2	-19	2
3	0.7	0.5	25	-47	35	0	1
3	0.8	0.5	-12	-27	36	10	2
3	0.9	0.3	28	9	12	-18	1
3	0.7	0.2	38	20	42	25	2
3	0.4	0.7	36	-20	21	-12	2
3	0.7	0.4	25	-36	-9	-24	1
3	0.9	0.6	34	-24	29	27	2
3	0.7	0.5	42	-14	49	30	2
3	0.7	0.6	-12	-18	-10	-49	1
3	0.1	0.3	-8	-30	29	-11	2
3	0.6	0.2	-13	-42	42	-1	2
3	0.4	0.1	-14	-31	-23	-46	1
3	0.5	0.9	37	-32	33	15	2
3	0.9	0.8	-6	-9	43	-27	2
3	0.3	0.3	11	-49	39	-27	1
3	0.7	0.8	19	-28	8	-23	1
3	0.5	0.4	-32	-46	22	-48	2
3	0.7	0.2	22	-30	36	30	2
3	0.3	0.3	13	-4	10	-36	1
3	0.5	0.6	19	-42	35	-34	2
3	0.1	0.2	49	-19	-16	-47	1
3	0.1	0.5	50	37	32	-17	1
3	0.1	0.3	-43	-45	28	-25	2
3	0.3	0.3	24	-7	34	-45	1
3	0.1	0.1	39	21	-22	-36	1
3	0.4	0.7	28	24	-26	-33	1
3	0.6	0.8	-13	-32	13	-34	2
3	0.4	0.2	-42	-50	20	3	2
3	0.4	0.9	41	32	35	9	1
3	0.5	0.2	18	-38	-48	-50	1
3	0.4	0.6	49	26	32	14	1
3	0.3	0.1	-3	-49	18	-36	2
3	0.9	0.7	42	33	-20	-30	1
3	0.4	0.9	-5	-27	-15	-42	2
3	0.8	0.9	-15	-43	3	-10	2
3	0.7	0.3	-7	-43	-23	-27	1
3	0.1	0.6	40	-50	10	-43	2
3	0.2	0.3	11	6	37	29	2
3	0.7	0.1	50	-3	28	-5	1
3	0.5	0.6	47	43	16	0	1
3	0.9	0.1	21	-2	48	-50	1
3	0.5	0.4	9	-5	-1	-2	2
3	0.5	0.1	-4	-36	28	16	2
3	0.8	0.5	-1	-3	44	5	2
3	0.5	0.3	5	-7	33	11	2
3	0.8	0.8	50	-21	47	-8	1
3	0.6	0.5	-11	-12	-5	-14	2
3	0.8	0.1	49	-23	8	-17	1
3	0.4	0.8	48	-15	13	-8	1
3	0.3	0.6	46	-47	-9	-44	2
3	0.5	0.1	-34	-44	37	-25	2
3	0.7	0.3	49	-43	26	-3	1
3	0.8	0.1	15	-30	37	-9	1
3	0.6	0.3	49	-26	50	-41	1
3	0.1	0.2	8	-6	11	-31	1
3	0.9	0.3	34	29	-7	-50	1
3	0.3	0.4	46	12	44	7	1
3	0.7	0.7	31	5	37	-5	1
3	0.5	0.4	15	-24	50	-33	2
3	0.6	0.6	-12	-17	13	-20	2
3	0.3	0.3	40	-50	28	13	2
3	0.1	0.5	21	-6	38	-32	2
3	0.2	0.8	-30	-40	-3	-5	2
3	0.4	0.6	12	-50	21	-43	2
3	0.3	0.5	-5	-32	30	-4	2
3	0.3	0.5	33	-6	11	-3	2
3	0.6	0.4	20	-6	-11	-40	1
3	0.5	0.9	19	-19	38	30	2
3	0.2	0.5	41	24	14	-44	1
3	0.8	0.4	-26	-49	20	-20	2
3	0.8	0.4	11	-5	-22	-26	1
3	0.8	0.6	44	-34	5	4	1
3	0.7	0.2	25	10	32	-7	1
3	0.5	0.2	45	31	24	11	1
3	0.9	0.6	47	-23	27	-21	1
3	0.7	0.9	42	27	32	16	2
3	0.9	0.2	37	26	14	-19	1
3	0.3	0.2	28	-44	47	-3	2
3	0.2	0.6	42	10	30	23	1
3	0.7	0.2	10	-48	-8	-18	1
3	0.1	0.7	39	21	45	42	1
3	0.1	0.8	28	-36	32	-46	2
3	0.9	0.1	-35	-48	12	-15	2
3	0.3	0.6	-1	-14	35	28	2
3	0.2	0.5	34	1	48	-44	2
3	0.3	0.2	34	-27	49	21	2
3	0.7	0.6	-18	-49	-18	-46	1
3	0.5	0.1	8	-47	29	-7	2
3	0.9	0.7	47	-45	7	-7	1
3	0.8	0.7	48	-30	5	-39	1
3	0.3	0.7	9	-26	32	-35	2
3	0.1	0.6	0	-16	33	-9	2
3	0.1	0.6	35	19	21	-46	1
3	0.3	0.6	-10	-44	-5	-9	2
3	0.8	0.5	-24	-44	20	-43	2
3	0.7	0.2	21	-37	19	-35	1
3	0.6	0.6	39	31	-23	-26	1
3	0.2	0.9	40	-47	45	36	2
3	0.6	0.8	27	-6	24	22	1
3	0.1	0.5	38	-45	39	-7	2
3	0.3	0.5	-1	-2	11	-50	1
3	0.5	0.7	-38	-42	30	-31	2
3	0.2	0.1	29	8	28	-12	1
3	0.1	0.5	10	-3	44	1	2
3	0.2	0.2	29	27	41	-21	1
3	0.6	0.1	24	-35	-6	-37	1
3	0.1	0.7	14	-39	21	-45	2
3	0.3	0.6	-26	-39	26	-43	2
3	0.1	0.4	7	-17	-35	-45	1
3	0.2	0.8	16	-50	46	-30	2
3	0.6	0.9	29	-47	-15	-17	1
3	0.8	0.9	46	-27	45	-5	2
3	0.4	0.4	12	11	-5	-47	1
3	0.4	0.1	48	42	18	-36	1
3	0.5	0.3	-11	-23	50	-35	2
3	0.4	0.5	29	-35	47	-21	2
3	0.3	0.5	19	-21	-40	-49	1
3	0.4	0.1	42	-1	-37	-50	1
3	0.4	0.9	13	-17	-2	-11	1
3	0.2	0.7	37	-4	-19	-22	1
3	0.9	0.5	33	-28	33	-6	1
3	0.1	0.7	15	-28	-41	-49	1
3	0.4	0.7	41	-40	48	39	2
3	0.4	0.1	28	0	32	26	2
3	0.8	0.1	-13	-27	-19	-28	1
3	0.6	0.6	4	-13	31	1	2
3	0.2	0.5	-18	-42	47	26	2
3	0.4	0.1	43	40	-20	-28	1
3	0.6	0.6	14	-50	-34	-35	1
3	0.3	0.3	-2	-37	50	-41	2
3	0.9	0.8	24	18	46	-48	1
3	0.5	0.5	7	2	41	-23	2
3	0.8	0.6	26	20	29	24	1
3	0.4	0.7	31	-26	31	-8	2
3	0.9	0.1	14	-1	-33	-50	1
3	0.4	0.2	-28	-30	37	-41	2
3	0.3	0.6	41	-42	37	29	2
3	0.5	0.6	29	-50	42	6	2
3	0.1	0.7	31	-42	47	-12	2
3	0.2	0.9	22	-36	-2	-5	1
3	0.2	0.7	49	21	24	-25	1
3	0.8	0.5	48	31	7	-21	1
3	0.2	0.3	-12	-38	14	-22	2
3	0.7	0.5	39	27	12	-28	1
3	0.9	0.7	4	-26	9	-16	1
3	0.4	0.6	-8	-37	34	16	2
3	0.7	0.4	3	-50	2	-27	1
3	0.2	0.1	4	-14	27	26	2
3	0.9	0.7	-33	-36	43	-36	2
3	0.1	0.2	-27	-40	22	5	2
3	0.4	0.7	31	-13	6	-45	1
3	0.3	0.5	24	-3	-38	-44	1
3	0.7	0.7	48	-46	3	-41	1
3	0.5	0.7	2	-9	30	2	2
3	0.1	0.7	46	14	26	-49	1
3	0.8	0.5	-34	-42	48	24	2
3	0.8	0.1	37	-25	37	-14	1
3	0.1	0.2	38	30	12	-2	1
3	0.2	0.3	-3	-50	35	-27	2
3	0.2	0.9	-28	-39	48	5	2
3	0.4	0.9	27	-9	-12	-30	1
3	0.6	0.1	-7	-27	25	7	2
3	0.7	0.7	-36	-42	9	-27	2
3	0.2	0.6	22	-38	40	11	2
3	0.4	0.4	42	-45	50	-34	2
3	0.3	0.5	50	-6	38	-40	1
3	0.9	0.4	40	-11	40	-18	1
3	0.3	0.6	-7	-13	34	-25	2
3	0.5	0.6	36	-14	-7	-15	1
3	0.5	0.6	36	5	-11	-28	1
3	0.2	0.2	43	31	9	-5	1
3	0.9	0.2	0	-42	34	-49	1
3	0.4	0.4	31	13	4	-4	1
3	0.8	0.1	-1	-30	-21	-38	1
3	0.6	0.1	28	-9	24	-43	1
3	0.9	0.9	-4	-21	13	-24	2
3	0.2	0.7	7	-50	48	33	2
3	0.7	0.7	-17	-46	33	-40	2
3	0.2	0.5	22	-43	31	-14	2
3	0.5	0.9	-4	-14	18	-18	2
3	0.6	0.4	-10	-13	-45	-48	1
3	0.3	0.4	9	-32	-15	-44	2
3	0.3	0.7	41	7	0	-1	1
3	0.3	0.9	5	-19	-20	-28	1
3	0.5	0.1	41	-42	-30	-31	1
3	0.8	0.7	-5	-45	30	-48	2
3	0.8	0.4	-8	-44	23	-5	2
3	0.5	0.1	-22	-28	-36	-39	1
3	0.7	0.6	-2	-48	33	-28	2
3	0.3	0.7	15	-11	7	-36	2
3	0.6	0.4	25	-25	50	16	2
3	0.6	0.2	19	-37	34	-8	1
3	0.2	0.9	-8	-10	30	14	2
3	0.4	0.1	31	-23	44	-45	1
3	0.6	0.3	2	-28	44	-47	1
3	0.7	0.6	-21	-47	-4	-9	2
3	0.1	0.3	47	33	-45	-47	1
3	0.2	0.1	43	12	34	2	1
3	0.3	0.3	26	6	-21	-27	1
3	0.2	0.2	-30	-41	48	9	2
3	0.6	0.5	32	29	27	25	1
3	0.3	0.5	18	-16	4	-34	1
3	0.8	0.3	39	33	3	-13	1
3	0.7	0.2	5	-45	1	-3	1
3	0.1	0.1	-33	-34	32	7	2
3	0.5	0.7	40	23	4	-15	1
3	0.1	0.7	26	-21	16	-27	2
3	0.7	0.4	-18	-27	42	-40	2
3	0.6	0.4	-8	-49	48	-36	2
3	0.9	0.8	29	-3	-43	-49	1
3	0.5	0.9	34	-5	41	-15	2
3	0.2	0.1	-10	-16	34	-22	2
3	0.2	0.8	27	22	31	-37	2
3	0.9	0.9	-17	-29	37	-22	2
3	0.5	0.9	-9	-32	45	38	2
3	0.8	0.6	36	10	12	-22	1
3	0.3	0.2	-6	-32	19	-36	2
3	0.2	0.7	7	-6	16	-35	2
3	0.2	0.6	45	-43	37	36	2
3	0.3	0.6	41	-33	23	-14	2
3	0.5	0.6	-7	-28	-2	-24	2
3	0.8	0.7	44	12	14	-14	1
3	0.9	0.6	32	-49	46	-39	1
3	0.8	0.2	-34	-37	-6	-41	2
3	0.3	0.1	47	4	-6	-42	1
3	0.9	0.9	37	-17	29	-26	1
3	0.6	0.3	-16	-18	44	-46	1
3	0.4	0.5	4	-45	7	-12	2
3	0.5	0.8	-27	-48	38	-50	2
3	0.6	0.6	10	-27	28	-30	2
3	0.3	0.8	-18	-42	-22	-31	1
3	0.8	0.7	39	-12	-34	-49	1
3	0.6	0.7	46	-37	43	4	2
3	0.2	0.6	30	-6	-30	-32	1
3	0.5	0.2	38	22	36	-26	1
3	0.3	0.6	-27	-39	50	46	2
3	0.8	0.2	-20	-27	50	-25	2
3	0.9	0.5	27	-33	38	-23	1
3	0.4	0.9	24	-43	-14	-15	1
3	0.4	0.4	33	17	33	-1	1
3	0.8	0.7	28	25	-30	-48	1
3	0.7	0.4	-12	-31	5	-46	2
3	0.8	0.2	31	9	47	3	1
3	0.4	0.8	-9	-18	20	5	2
3	0.9	0.9	-2	-49	8	-25	2
3	0.8	0.9	33	-19	-3	-35	1
3	0.6	0.3	36	32	25	17	1
3	0.4	0.5	12	4	28	12	2
3	0.3	0.6	22	6	5	-16	1
3	0.1	0.4	44	0	15	-35	1
3	0.6	0.9	17	14	-8	-10	1
3	0.6	0.4	40	15	16	-32	1
3	0.2	0.4	-1	-50	-4	-17	2
3	0.4	0.4	-15	-39	44	5	2
3	0.6	0.7	41	-48	14	-9	2
3	0.2	0.6	11	-42	16	-2	2
3	0.6	0.3	42	-5	33	-8	1
3	0.2	0.5	45	36	20	-31	1
3	0.8	0.8	24	18	35	32	2
3	0.2	0.3	47	22	33	-19	1
3	0.8	0.8	9	0	-13	-20	1
3	0.8	0.6	-27	-42	42	-45	2
3	0.3	0.4	32	8	31	18	2
3	0.6	0.6	49	-21	39	12	2
3	0.5	0.8	48	24	-5	-49	1
4	0.9	0.3	-20	-48	17	6	2
4	0.8	0.7	13	-33	-2	-13	1
4	0.8	0.6	-24	-26	28	-48	2
4	0.6	0.2	1	-19	-12	-46	1
4	0.3	0.2	10	-44	-26	-38	1
4	0.9	0.8	-12	-20	15	-50	2
4	0.1	0.2	12	-27	34	13	2
4	0.2	0.3	10	-30	23	-15	2
4	0.7	0.5	29	-13	38	9	2
4	0.1	0.9	23	16	45	-27	2
4	0.6	0.3	11	-46	9	-46	1
4	0.1	0.5	-36	-43	32	15	2
4	0.8	0.5	-7	-35	22	-30	2
4	0.6	0.7	50	24	-3	-43	1
4	0.6	0.5	49	4	-41	-46	1
4	0.7	0.5	39	38	45	-15	1
4	0.1	0.8	50	-2	7	-26	2
4	0.8	0.3	23	-14	34	6	2
4	0.2	0.8	22	3	-8	-23	2
4	0.5	0.5	33	-9	-19	-25	1
4	0.8	0.7	48	6	32	8	1
4	0.7	0.6	48	-26	48	5	2
4	0.7	0.6	9	-25	-22	-39	1
4	0.5	0.6	41	-21	-28	-41	1
4	0.8	0.7	19	11	47	-32	1
4	0.6	0.7	22	0	-21	-44	1
4	0.9	0.1	-9	-44	50	-32	2
4	0.3	0.3	1	-22	32	12	2
4	0.4	0.7	22	-16	27	-12	2
4	0.7	0.6	14	-10	27	-8	2
4	0.4	0.3	50	31	2	-2	1
4	0.1	0.8	47	-36	-22	-32	2
4	0.7	0.9	1	-3	37	-30	2
4	0.3	0.9	36	8	23	10	1
4	0.1	0.3	28	27	-36	-45	1
4	0.5	0.3	42	-27	46	1	2
4	0.9	0.5	28	10	29	20	2
4	0.1	0.9	10	-17	25	18	2
4	0.2	0.3	37	23	-24	-41	1
4	0.2	0.2	18	-40	42	-48	2
4	0.3	0.6	18	-27	41	39	2
4	0.4	0.7	21	6	-1	-50	1
4	0.4	0.4	15	14	20	-35	1
4	0.1	0.8	13	-49	44	33	2
4	0.3	0.2	-31	-42	30	-45	2
4	0.6	0.4	-12	-23	22	-42	2
4	0.9	0.1	-26	-40	-25	-30	2
4	0.7	0.2	38	-27	34	-13	1
4	0.9	0.1	42	-31	45	-1	1
4	0.5	0.8	41	-3	37	-12	1
4	0.2	0.5	31	2	17	-44	1
4	0.8	0.8	-4	-31	16	-15	2
4	0.9	0.3	24	1	15	-4	1
4	0.8	0.4	9	-22	28	-5	2
4	0.9	0.3	47	-24	17	-16	1
4	0.8	0.4	-12	-14	-13	-21	2
4	0.1	0.9	1	-50	4	-36	2
4	0.6	0.7	10	-36	-16	-22	1
4	0.5	0.2	26	13	24	-31	1
4	0.4	0.9	1	-15	18	-41	2
4	0.1	0.5	41	32	-33	-47	1
4	0.6	0.4	4	-25	-12	-50	1
4	0.6	0.2	-2	-22	25	5	2
4	0.5	0.3	-2	-8	34	31	2
4	0.9	0.9	6	-26	-6	-45	1
4	0.1	0.2	23	0	38	-6	2
4	0.8	0.7	-25	-40	9	-37	1
4	0.5	0.2	-5	-14	48	-18	2
4	0.2	0.1	6	-34	0	-50	1
4	0.9	0.1	22	-2	-7	-47	1
4	0.5	0.5	41	29	41	23	1
4	0.3	0.5	2	-4	20	-24	2
4	0.5	0.9	-14	-42	2	-13	2
4	0.9	0.9	46	16	49	2	1
4	0.9	0.3	49	39	-16	-29	1
4	0.1	0.2	36	-28	40	-15	2
4	0.5	0.9	3	-7	35	15	2
4	0.1	0.4	3	-18	32	-12	2
4	0.7	0.6	22	-34	18	4	2
4	0.8	0.2	5	-6	16	-14	1
4	0.3	0.9	24	9	-9	-32	1
4	0.4	0.9	23	13	11	-46	1
4	0.9	0.5	38	-6	-5	-32	1
4	0.7	0.5	-23	-48	-26	-32	2
4	0.2	0.8	19	-14	48	31	2
4	0.3	0.2	50	39	33	30	1
4	0.5	0.8	-33	-50	35	-45	2
4	0.8	0.3	30	-5	32	-33	1
4	0.1	0.8	-31	-40	35	4	2
4	0.9	0.1	41	10	4	-49	1
4	0.7	0.3	-9	-30	41	-26	2
4	0.9	0.5	-20	-31	-25	-41	1
4	0.3	0.8	45	-15	28	-17	2
4	0.5	0.4	-24	-37	36	32	2
4	0.8	0.1	18	-45	19	-10	1
4	0.8	0.7	37	-19	-10	-40	1
4	0.1	0.6	46	13	-30	-39	1
4	0.3	0.4	15	-4	46	17	2
4	0.4	0.4	-12	-32	45	38	2
4	0.5	0.4	36	-19	-11	-13	1
4	0.3	0.5	47	32	-21	-47	1
4	0.3	0.3	-2	-25	-33	-34	1
4	0.4	0.2	39	1	25	-35	1
4	0.3	0.9	32	-32	35	21	2
4	0.2	0.3	-9	-26	36	-4	2
4	0.9	0.1	-10	-21	9	-3	2
4	0.2	0.7	47	28	11	-22	1
4	0.1	0.8	38	-4	39	38	2
4	0.8	0.2	-28	-36	36	17	2
4	0.6	0.6	10	-50	-2	-42	1
4	0.7	0.4	37	-5	5	-44	1
4	0.9	0.6	22	-36	26	-12	1
4	0.8	0.5	11	-2	49	-41	1
4	0.2	0.9	8	-25	29	-49	2
4	0.6	0.3	-39	-49	6	-42	2
4	0.7	0.9	44	-3	44	-33	2
4	0.2	0.4	48	43	46	-34	1
4	0.2	0.4	33	-33	-16	-36	1
4	0.5	0.4	47	-48	19	12	2
4	0.3	0.8	50	49	18	-3	1
4	0.2	0.6	-11	-34	24	-21	2
4	0.2	0.3	-33	-39	-20	-21	2
4	0.5	0.8	-23	-46	-30	-43	2
4	0.3	0.5	32	23	34	7	2
4	0.3	0.5	-15	-50	-32	-37	2
4	0.1	0.9	7	-25	46	7	2
4	0.2	0.9	-40	-48	19	-1	2
4	0.4	0.6	41	-21	-23	-25	1
4	0.9	0.5	-29	-36	13	-27	2
4	0.4	0.7	37	34	32	21	1
4	0.2	0.3	21	2	-39	-49	1
4	0.5	0.9	39	3	6	-24	1
4	0.3	0.9	37	-19	-2	-17	1
4	0.4	0.2	50	-8	-18	-41	1
4	0.5	0.7	-7	-29	16	-41	2
4	0.2	0.2	27	-32	20	-31	1
4	0.3	0.5	32	-7	24	-11	2
4	0.5	0.6	-25	-40	-28	-33	2
4	0.4	0.3	42	30	45	-19	1
4	0.8	0.4	25	-26	-4	-20	1
4	0.4	0.3	9	-50	36	-14	2
4	0.2	0.1	6	-30	-8	-33	1
4	0.7	0.1	4	-14	3	-12	1
4	0.4	0.7	32	10	47	-36	2
4	0.5	0.4	36	15	24	-3	1
4	0.8	0.2	23	7	10	-16	1
4	0.6	0.7	14	-44	19	14	2
4	0.7	0.4	-27	-39	-41	-43	2
4	0.4	0.6	50	-19	-25	-42	1
4	0.2	0.6	1	-34	29	-29	2
4	0.2	0.3	16	-49	7	-32	1
4	0.6	0.6	5	-39	12	-43	1
4	0.4	0.2	28	-36	32	-24	1
4	0.9	0.9	17	-9	5	0	1
4	0.4	0.4	23	-47	-9	-37	1
4	0.4	0.9	45	-44	28	-37	2
4	0.8	0.6	21	12	-14	-17	1
4	0.1	0.2	33	16	37	-24	1
4	0.7	0.9	-31	-35	50	13	2
4	0.5	0.7	-4	-17	-24	-35	1
4	0.2	0.3	45	40	14	-15	1
4	0.1	0.5	39	-10	-13	-21	1
4	0.4	0.8	-3	-24	27	15	2
4	0.2	0.5	16	0	37	-46	2
4	0.6	0.4	3	-41	49	27	2
4	0.7	0.6	21	5	11	-8	1
4	0.6	0.4	48	-4	-12	-37	1
4	0.9	0.7	18	-49	30	-22	2
4	0.2	0.6	-28	-32	23	-35	2
4	0.3	0.9	48	-41	40	-27	2
4	0.6	0.9	1	-1	4	-30	1
4	0.1	0.5	1	0	33	3	2
4	0.5	0.9	-8	-33	33	-46	2
4	0.1	0.4	-29	-37	22	4	2
4	0.4	0.3	20	-8	48	-12	2
4	0.9	0.2	15	-38	36	2	1
4	0.1	0.3	3	-37	34	-22	2
4	0.1	0.4	25	-48	26	-20	2
4	0.7	0.5	-1	-50	36	-11	2
4	0.8	0.3	50	-25	49	48	2
4	0.3	0.9	-4	-36	29	-5	2
4	0.8	0.1	47	21	12	-33	1
4	0.1	0.6	45	-31	33	26	2
4	0.5	0.7	37	-8	7	3	1
4	0.1	0.5	12	-29	19	-36	1
4	0.1	0.4	34	27	-14	-26	1
4	0.1	0.1	32	30	23	-46	1
4	0.7	0.7	45	-14	33	-40	1
4	0.3	0.7	-1	-22	19	-46	2
4	0.7	0.9	-30	-45	-14	-33	2
4	0.3	0.9	-39	-44	15	-36	2
4	0.7	0.1	23	-35	13	-35	1
4	0.2	0.3	16	-42	48	-1	2
4	0.2	0.1	20	-38	38	-7	2
4	0.1	0.9	-33	-38	47	-2	2
4	0.3	0.9	47	-44	19	-36	2
4	0.7	0.4	40	27	49	46	2
4	0.5	0.3	-3	-42	24	9	2
4	0.5	0.9	9	-44	15	-19	2
4	0.6	0.3	-19	-33	-24	-26	2
4	0.4	0.5	-32	-48	27	-1	2
4	0.1	0.4	38	-15	-26	-35	2
4	0.1	0.2	39	-6	-14	-22	1
4	0.8	0.5	40	-35	17	-21	1
4	0.6	0.1	24	17	7	-28	1
4	0.4	0.5	36	12	45	-10	1
4	0.2	0.2	49	-23	-6	-18	2
4	0.7	0.1	47	-22	45	-43	1
4	0.1	0.3	29	17	21	16	1
4	0.2	0.7	16	-33	16	-37	2
4	0.5	0.8	7	-9	15	-44	2
4	0.8	0.2	40	-24	-4	-45	1
4	0.2	0.6	-11	-34	21	-17	2
4	0.8	0.6	7	-32	34	27	2
4	0.2	0.3	-17	-40	46	-45	2
4	0.6	0.8	16	-6	6	-44	1
4	0.2	0.7	17	6	12	8	1
4	0.5	0.4	-2	-23	34	-38	2
4	0.9	0.1	-30	-34	19	-45	2
4	0.9	0.6	42	-23	44	-46	1
4	0.5	0.8	40	-24	-16	-35	1
4	0.4	0.1	11	-1	-11	-38	1
4	0.4	0.2	-6	-40	27	-34	2
4	0.7	0.7	21	-12	23	-38	1
4	0.6	0.1	47	-14	9	-24	1
4	0.3	0.9	36	-23	16	-26	1
4	0.8	0.3	29	-20	35	-14	1
4	0.4	0.1	29	-33	21	-42	1
4	0.9	0.2	-27	-43	11	-48	2
4	0.2	0.1	22	-25	29	-13	2
4	0.9	0.6	14	-8	-12	-23	1
4	0.6	0.1	-13	-18	1	-23	1
4	0.3	0.5	22	-20	-2	-48	1
4	0.4	0.1	24	13	38	-43	1
4	0.9	0.7	40	-30	44	38	2
4	0.3	0.7	1	-26	-4	-41	1
4	0.2	0.6	20	-6	-22	-29	1
4	0.6	0.9	-9	-16	37	32	2
4	0.7	0.7	6	-8	40	2	2
4	0.6	0.6	10	-21	39	18	2
4	0.1	0.5	-3	-33	2	-47	2
4	0.9	0.3	-20	-43	37	11	2
4	0.9	0.1	27	-20	5	-14	1
4	0.9	0.2	3	-19	-41	-49	1
4	0.2	0.1	18	-5	45	-5	2
4	0.8	0.1	-13	-36	-10	-38	2
4	0.4	0.6	45	34	40	-17	1
4	0.5	0.9	36	17	-2	-36	1
4	0.1	0.1	14	1	-17	-38	1
4	0.4	0.1	6	-10	-1	-49	1
4	0.4	0.2	-10	-45	16	-13	2
4	0.8	0.9	-11	-18	4	-38	2
4	0.2	0.5	4	-49	8	1	2
4	0.1	0.4	-32	-39	41	27	2
4	0.1	0.5	14	1	-8	-21	1
4	0.3	0.8	7	0	-18	-24	1
4	0.9	0.1	24	-15	13	-40	1
4	0.8	0.9	33	-36	-2	-48	1
4	0.8	0.7	-42	-45	-17	-36	2
4	0.8	0.8	31	20	-29	-31	1
4	0.8	0.1	31	-25	-14	-45	1
4	0.5	0.8	29	-28	28	-37	2
4	0.6	0.3	-4	-23	-38	-43	1
4	0.8	0.2	36	-6	47	-35	1
4	0.4	0.5	-16	-41	48	22	2
4	0.5	0.3	-10	-20	-21	-23	1
4	0.9	0.3	17	-17	35	-17	1
4	0.4	0.2	12	5	47	11	2
4	0.8	0.8	10	-36	-23	-47	1
4	0.6	0.6	24	-20	11	2	2
4	0.9	0.5	35	-38	17	-26	1
4	0.1	0.9	9	-5	-32	-40	1
4	0.9	0.8	-37	-45	11	-28	2
4	0.1	0.2	13	-35	29	-46	1
4	0.2	0.2	36	23	33	-4	1
4	0.9	0.2	38	5	-4	-39	1
4	0.6	0.7	8	-35	43	40	2
4	0.6	0.2	16	-14	23	19	2
4	0.8	0.2	43	15	-21	-23	1
4	0.5	0.3	50	-45	11	-42	1
4	0.3	0.9	8	-18	6	-8	2
4	0.8	0.7	-34	-49	11	-7	2
4	0.5	0.6	22	-12	44	19	2
4	0.8	0.1	2	-15	22	-29	2
4	0.4	0.9	14	-20	27	-36	2
4	0.8	0.7	6	-18	42	-23	2
4	0.7	0.6	3	-17	33	19	2
4	0.3	0.3	7	-23	3	-17	1
4	0.4	0.6	29	-21	-26	-32	1
4	0.6	0.3	15	-4	14	-45	1
4	0.4	0.9	-10	-25	24	17	2
4	0.7	0.5	5	-41	15	-29	2
4	0.3	0.9	40	-23	10	-3	2
4	0.4	0.5	-1	-20	-3	-11	2
4	0.7	0.5	45	9	32	-22	1
4	0.2	0.7	18	-37	42	-15	2
4	0.6	0.9	16	-36	29	-32	2
4	0.3	0.2	5	-41	44	-43	2
4	0.2	0.6	23	-31	43	-33	2
4	0.3	0.4	43	9	-4	-31	1
5	0.5	0.9	6	-44	-11	-14	1
5	0.1	0.6	43	-4	34	-9	2
5	0.7	0.7	24	-25	-19	-21	1
5	0.9	0.3	-9	-14	22	-31	1
5	0.7	0.3	2	-16	30	-18	1
5	0.4	0.3	28	-27	35	26	2
5	0.8	0.3	27	-15	-2	-39	1
5	0.5	0.2	16	-40	18	-43	1
5	0.5	0.4	26	-33	20	15	2
5	0.7	0.1	8	-33	-18	-34	1
5	0.7	0.9	15	-24	32	9	1
5	0.7	0.4	-1	-50	30	-2	2
5	0.9	0.6	43	2	42	-10	2
5	0.6	0.7	12	-48	46	40	2
5	0.9	0.7	49	-40	49	26	1
5	0.2	0.3	47	-20	27	-12	2
5	0.6	0.3	41	20	-22	-44	1
5	0.5	0.4	32	-5	7	4	2
5	0.3	0.4	1	-10	15	-9	2
5	0.6	0.6	45	43	37	30	2
5	0.6	0.1	39	33	-31	-45	1
5	0.5	0.6	48	-47	39	-32	2
5	0.1	0.9	46	40	27	-9	1
5	0.6	0.3	-15	-28	16	-38	1
5	0.9	0.3	50	-24	-9	-21	1
5	0.3	0.2	44	-26	23	-5	1
5	0.1	0.6	46	16	32	4	2
5	0.8	0.4	30	8	-6	-33	1
5	0.5	0.4	50	-32	-15	-19	1
5	0.9	0.4	1	-34	9	-22	2
5	0.6	0.3	43	5	-5	-30	1
5	0.4	0.3	44	0	45	21	2
5	0.8	0.4	9	-5	47	-1	2
5	0.6	0.1	17	7	47	-5	1
5	0.5	0.7	2	-2	29	-20	2
5	0.7	0.7	35	32	38	7	1
5	0.6	0.3	15	-18	25	-31	1
5	0.3	0.3	32	-45	28	26	2
5	0.6	0.2	14	-42	15	-6	1
5	0.3	0.3	29	-18	35	17	2
5	0.9	0.6	44	-14	24	14	1
5	0.3	0.2	38	3	-20	-21	1
5	0.7	0.1	3	-7	2	-46	1
5	0.5	0.7	32	-45	0	-45	1
5	0.5	0.1	-2	-29	28	-37	2
5	0.4	0.4	31	-24	-7	-12	1
5	0.5	0.6	-21	-28	-27	-49	1
5	0.7	0.9	21	12	34	21	2
5	0.9	0.2	-3	-29	-43	-46	1
5	0.8	0.6	19	7	50	24	2
5	0.7	0.5	38	15	30	-40	1
5	0.3	0.4	0	-26	49	-19	2
5	0.9	0.6	23	-10	48	-1	1
5	0.9	0.8	16	-17	-2	-48	1
5	0.7	0.4	46	10	42	10	2
5	0.9	0.8	23	22	35	-2	1
5	0.1	0.6	47	14	22	-43	2
5	0.9	0.4	12	-41	27	18	2
5	0.3	0.2	27	25	36	16	1
5	0.1	0.4	7	-47	17	-15	2
5	0.4	0.7	33	32	36	-1	2
5	0.1	0.3	48	-8	45	-35	1
5	0.6	0.9	-23	-33	35	-18	2
5	0.8	0.5	12	-47	26	-46	1
5	0.3	0.8	19	-17	21	3	2
5	0.2	0.9	30	14	30	-9	1
